Id,SoilIdx,Soilname,DrainageClass,ImpermeableDepth_mm,SlowDepth_mm,MaxRootingDepth_mm,RootBarrierFHNum,PermeabilityClass,ParamLevel,WRC_PAW_mm,WRC_AW_mm_90cm,WRC_RAW_mm,WRC_RAW_mm_90cm,SoilRockClass,RockDepth_mm,top_mm,depth_mm,FHThickness_mm,Stone_Prop,StoneIs_zbFe,SmapFH,RockClass,BulkDensity_t_m3,Sand_Prop,Clay_Prop,FHSpecial,IsTopsoil,WRC_0kPa
23112414000511013,2311241400051101,Mand_51a.1,5,1000.0,1000.0,1000.0,0,9,2,90.1,84.8,41.8,39.0,Hs,1000.0,700.0,945.0,245.0,0.8,0,XL,Hs,1.42,0.225,0.21,0,0,39.2
23112414000511014,2311241400051101,Mand_51a.1,5,1000.0,1000.0,1000.0,0,9,2,90.1,84.8,41.8,39.0,Hs,1000.0,945.0,995.0,50.0,0.8,0,XA,Hs,1.42,0.95,0.015,0,0,35.3
23112414000531011,2311241400053101,Mand_53a.1,5,1000.0,1000.0,600.0,3,9,2,49.1,49.1,22.6,22.6,Hs,1000.0,0,270.0,270.0,0.6,0,tVLc,Hs,1.09,0.225,0.21,0,1,53.2
23112414000531012,2311241400053101,Mand_53a.1,5,1000.0,1000.0,600.0,3,9,2,49.1,49.1,22.6,22.6,Hs,1000.0,270.0,600.0,330.0,0.695,0,VLc,Hs,1.53,0.85,0.1,0,0,49.7
23112414000531013,2311241400053101,Mand_53a.1,5,1000.0,1000.0,600.0,3,9,2,49.1,49.1,22.6,22.6,Hs,1000.0,600.0,955.0,355.0,0.75,0,XA,Hs,1.42,0.85,0.015,0,0,35.7
23112414000531014,2311241400053101,Mand_53a.1,5,1000.0,1000.0,600.0,3,9,2,49.1,49.1,22.6,22.6,Hs,1000.0,955.0,1000.0,45.0,0.75,0,XA,Hs,1.42,0.85,0.015,0,0,33.2
23112414000561011,2311241400056101,Mand_56a.1,5,1000.0,1000.0,850.0,4,9,2,73.1,73.1,35.6,35.6,Hs,1000.0,0,180.0,180.0,0.25,0,tSLw,Hs,1.09,0.45,0.205,0,1,52.5
23112414000561012,2311241400056101,Mand_56a.1,5,1000.0,1000.0,850.0,4,9,2,73.1,73.1,35.6,35.6,Hs,1000.0,180.0,300.0,120.0,0.25,0,SLw,Hs,1.42,0.45,0.205,0,0,47.9
23112414000561013,2311241400056101,Mand_56a.1,5,1000.0,1000.0,850.0,4,9,2,73.1,73.1,35.6,35.6,Hs,1000.0,300.0,850.0,550.0,0.8,0,XL,Hs,1.42,0.45,0.205,0,0,39.1
23112414000561014,2311241400056101,Mand_56a.1,5,1000.0,1000.0,850.0,4,9,2,73.1,73.1,35.6,35.6,Hs,1000.0,850.0,1000.0,150.0,0.7,0,XA,Hs,1.42,0.95,0.015,0,0,35.8
23112414000051011,2311241400005101,Mand_5a.1,5,1000.0,1000.0,1000.0,0,9,2,133.4,124.8,64.3,59.0,Hs,1000.0,0,175.0,175.0,0.0,0,tLw,NoAdj,1.09,0.175,0.185,0,1,55.2
23112414000051012,2311241400005101,Mand_5a.1,5,1000.0,1000.0,1000.0,0,9,2,133.4,124.8,64.3,59.0,Hs,1000.0,175.0,375.0,200.0,0.0,0,Lw,NoAdj,1.42,0.175,0.185,0,0,49.5
23112414000051013,2311241400005101,Mand_5a.1,5,1000.0,1000.0,1000.0,0,9,2,133.4,124.8,64.3,59.0,Hs,1000.0,375.0,1000.0,625.0,0.575,0,VAc,Hs,1.42,0.775,0.015,0,0,42.2
23112414000631011,2311241400063101,Mand_63a.1,5,1000.0,1000.0,1000.0,0,9,2,117.3,110.4,55.1,50.8,Hs,1000.0,0,100.0,100.0,0.1,0,tSLw,Hs,1.09,0.14,0.2,0,1,56.7
23112414000631012,2311241400063101,Mand_63a.1,5,1000.0,1000.0,1000.0,0,9,2,117.3,110.4,55.1,50.8,Hs,1000.0,100.0,250.0,150.0,0.05,0,SLw,Hs,1.42,0.14,0.2,0,0,51.8
23112414000631013,2311241400063101,Mand_63a.1,5,1000.0,1000.0,1000.0,0,9,2,117.3,110.4,55.1,50.8,Hs,1000.0,250.0,400.0,150.0,0.175,0,SLw,Hs,1.42,0.14,0.2,0,0,49.7
23112414000631014,2311241400063101,Mand_63a.1,5,1000.0,1000.0,1000.0,0,9,2,117.3,110.4,55.1,50.8,Hs,1000.0,400.0,1000.0,600.0,0.5,0,VAl,Hs,1.42,0.9,0.025,0,0,45.0
23112414000661011,2311241400066101,Mand_66a.1,4,1000.0,1000.0,1000.0,0,9,2,118.6,112.2,55.9,51.9,Hs,1000.0,0,195.0,195.0,0.0,0,tLw,NoAdj,1.09,0.24,0.205,0,1,53.7
23112414000661012,2311241400066101,Mand_66a.1,4,1000.0,1000.0,1000.0,0,9,2,118.6,112.2,55.9,51.9,Hs,1000.0,195.0,390.0,195.0,0.175,0,SLw,Hs,1.42,0.24,0.205,0,0,48.1
23112414000661013,2311241400066101,Mand_66a.1,4,1000.0,1000.0,1000.0,0,9,2,118.6,112.2,55.9,51.9,Hs,1000.0,390.0,695.0,305.0,0.5,0,VLl,Hs,1.42,0.24,0.205,0,0,41.5
23112414000661014,2311241400066101,Mand_66a.1,4,1000.0,1000.0,1000.0,0,9,2,118.6,112.2,55.9,51.9,Hs,1000.0,695.0,1000.0,305.0,0.5,0,VAl,Hs,1.42,0.925,0.03,0,0,43.9
23112414000671011,2311241400067101,Mand_67a.1,5,1000.0,1000.0,1000.0,0,9,2,111.0,104.5,50.7,46.7,Hs,1000.0,0,205.0,205.0,0.1,0,tSLw,Hs,1.09,0.165,0.2,0,1,55.0
23112414000671012,2311241400067101,Mand_67a.1,5,1000.0,1000.0,1000.0,0,9,2,111.0,104.5,50.7,46.7,Hs,1000.0,205.0,465.0,260.0,0.475,0,VLl,Hs,1.42,0.165,0.2,0,0,44.9
23112414000671013,2311241400067101,Mand_67a.1,5,1000.0,1000.0,1000.0,0,9,2,111.0,104.5,50.7,46.7,Hs,1000.0,465.0,725.0,260.0,0.475,0,VLl,Hs,1.42,0.165,0.2,0,0,41.4
23112414000671014,2311241400067101,Mand_67a.1,5,1000.0,1000.0,1000.0,0,9,2,111.0,104.5,50.7,46.7,Hs,1000.0,725.0,1000.0,275.0,0.475,0,VAl,Hs,1.42,0.925,0.03,0,0,43.7
23112414000701011,2311241400070101,Mand_70a.1,5,1000.0,1000.0,1000.0,0,2,2,99.6,94.3,42.5,39.6,Hs,1000.0,0,215.0,215.0,0.1,0,tSLw,Hs,1.09,0.14,0.2,0,1,55.4
23112414000701012,2311241400070101,Mand_70a.1,5,1000.0,1000.0,1000.0,0,2,2,99.6,94.3,42.5,39.6,Hs,1000.0,215.0,415.0,200.0,0.5,0,VLl,Hs,1.42,0.14,0.2,0,0,45.6
23112414000701013,2311241400070101,Mand_70a.1,5,1000.0,1000.0,1000.0,0,2,2,99.6,94.3,42.5,39.6,Hs,1000.0,415.0,615.0,200.0,0.775,0,XL,Hs,1.42,0.14,0.2,0,0,43.0
23112414000701014,2311241400070101,Mand_70a.1,5,1000.0,1000.0,1000.0,0,2,2,99.6,94.3,42.5,39.6,Hs,1000.0,615.0,815.0,200.0,0.775,0,XL,Hs,1.42,0.14,0.2,0,0,41.4
23112414000701015,2311241400070101,Mand_70a.1,5,1000.0,1000.0,1000.0,0,2,2,99.6,94.3,42.5,39.6,Hs,1000.0,815.0,1000.0,185.0,0.775,0,XA,Hs,1.42,0.9,0.025,0,0,35.0
23112414000711011,2311241400071101,Mand_71a.1,5,1000.0,1000.0,1000.0,0,2,2,118.2,111.1,55.5,51.0,Hs,1000.0,0,200.0,200.0,0.1,0,tSLw,Hs,1.09,0.14,0.2,0,1,55.6
23112414000711012,2311241400071101,Mand_71a.1,5,1000.0,1000.0,1000.0,0,2,2,118.2,111.1,55.5,51.0,Hs,1000.0,200.0,400.0,200.0,0.1,0,SLw,Hs,1.42,0.14,0.2,0,0,49.7
23112414000711013,2311241400071101,Mand_71a.1,5,1000.0,1000.0,1000.0,0,2,2,118.2,111.1,55.5,51.0,Hs,1000.0,400.0,1000.0,600.0,0.5,0,VAl,Hs,1.42,0.9,0.025,0,0,46.9
23112414000712011,2311241400071201,Mand_71b.1,5,1000.0,1000.0,1000.0,0,9,2,118.2,111.1,55.5,51.0,Hs,1000.0,0,200.0,200.0,0.1,0,tSLw,Hs,1.09,0.14,0.2,0,1,55.6
23112414000712012,2311241400071201,Mand_71b.1,5,1000.0,1000.0,1000.0,0,9,2,118.2,111.1,55.5,51.0,Hs,1000.0,200.0,400.0,200.0,0.1,0,SLw,Hs,1.42,0.14,0.2,0,0,49.7
23112414000712013,2311241400071201,Mand_71b.1,5,1000.0,1000.0,1000.0,0,9,2,118.2,111.1,55.5,51.0,Hs,1000.0,400.0,1000.0,600.0,0.5,0,VAl,Hs,1.42,0.9,0.025,0,0,46.9
23112414000721011,2311241400072101,Mand_72a.1,5,1000.0,1000.0,1000.0,0,9,2,109.6,102.7,50.3,46.1,Hs,1000.0,0,215.0,215.0,0.1,0,tSLw,Hs,1.09,0.14,0.2,0,1,55.4
23112414000721012,2311241400072101,Mand_72a.1,5,1000.0,1000.0,1000.0,0,9,2,109.6,102.7,50.3,46.1,Hs,1000.0,215.0,615.0,400.0,0.5,0,VLl,Hs,1.42,0.14,0.2,0,0,43.8
23112414000721013,2311241400072101,Mand_72a.1,5,1000.0,1000.0,1000.0,0,9,2,109.6,102.7,50.3,46.1,Hs,1000.0,615.0,1000.0,385.0,0.5,0,VAl,Hs,1.42,0.9,0.025,0,0,44.3
23112414000751011,2311241400075101,Mand_75a.1,5,1000.0,1000.0,1000.0,0,2,2,95.3,86.7,45.5,41.3,Hs,1000.0,0,150.0,150.0,0.5,0,tVLl,Hs,1.09,0.19,0.2,0,1,51.4
23112414000751012,2311241400075101,Mand_75a.1,5,1000.0,1000.0,1000.0,0,2,2,95.3,86.7,45.5,41.3,Hs,1000.0,150.0,550.0,400.0,0.5,0,VLl,Hs,1.42,0.19,0.2,0,0,44.3
23112414000751013,2311241400075101,Mand_75a.1,5,1000.0,1000.0,1000.0,0,2,2,95.3,86.7,45.5,41.3,Hs,1000.0,550.0,1000.0,450.0,0.5,0,VLl,Hs,1.42,0.19,0.2,0,0,39.2
23112414000761011,2311241400076101,Mand_76a.1,5,1000.0,1000.0,400.0,3,9,2,79.3,79.3,30.4,30.4,Hs,1000.0,0,150.0,150.0,0.1,0,tSLw,Hs,1.09,0.14,0.2,0,1,56.1
23112414000761012,2311241400076101,Mand_76a.1,5,1000.0,1000.0,400.0,3,9,2,79.3,79.3,30.4,30.4,Hs,1000.0,150.0,400.0,250.0,0.0,0,Lw,NoAdj,1.42,0.14,0.2,0,0,50.1
23112414000761013,2311241400076101,Mand_76a.1,5,1000.0,1000.0,400.0,3,9,2,79.3,79.3,30.4,30.4,Hs,1000.0,400.0,1000.0,600.0,0.5,0,VAl,Hs,1.42,0.9,0.025,0,0,46.9
23112414000781011,2311241400078101,Mand_78a.1,5,1000.0,1000.0,1000.0,0,9,2,126.9,120.2,54.5,50.4,Hs,1000.0,0,200.0,200.0,0.075,0,tSLw,Hs,1.09,0.14,0.2,0,1,55.6
23112414000781012,2311241400078101,Mand_78a.1,5,1000.0,1000.0,1000.0,0,9,2,126.9,120.2,54.5,50.4,Hs,1000.0,200.0,400.0,200.0,0.075,0,SLw,Hs,1.42,0.14,0.2,0,0,49.7
23112414000781013,2311241400078101,Mand_78a.1,5,1000.0,1000.0,1000.0,0,9,2,126.9,120.2,54.5,50.4,Hs,1000.0,400.0,600.0,200.0,0.5,0,VLl,Hs,1.42,0.14,0.2,0,0,43.0
23112414000781014,2311241400078101,Mand_78a.1,5,1000.0,1000.0,1000.0,0,9,2,126.9,120.2,54.5,50.4,Hs,1000.0,600.0,800.0,200.0,0.5,0,VLl,Hs,1.42,0.14,0.2,0,0,40.0
23112414000781015,2311241400078101,Mand_78a.1,5,1000.0,1000.0,1000.0,0,9,2,126.9,120.2,54.5,50.4,Hs,1000.0,800.0,1000.0,200.0,0.5,0,VAl,Hs,1.42,0.9,0.025,0,0,41.8
23112414000791011,2311241400079101,Mand_79a.1,5,1000.0,1000.0,1000.0,0,9,2,109.6,102.9,50.3,46.1,Hs,1000.0,0,215.0,215.0,0.1,0,tSLw,Hs,1.09,0.14,0.2,0,1,55.4
23112414000791012,2311241400079101,Mand_79a.1,5,1000.0,1000.0,1000.0,0,9,2,109.6,102.9,50.3,46.1,Hs,1000.0,215.0,415.0,200.0,0.5,0,VLl,Hs,1.42,0.14,0.2,0,0,45.6
23112414000791013,2311241400079101,Mand_79a.1,5,1000.0,1000.0,1000.0,0,9,2,109.6,102.9,50.3,46.1,Hs,1000.0,415.0,615.0,200.0,0.5,0,VLl,Hs,1.42,0.14,0.2,0,0,42.8
23112414000791014,2311241400079101,Mand_79a.1,5,1000.0,1000.0,1000.0,0,9,2,109.6,102.9,50.3,46.1,Hs,1000.0,615.0,1000.0,385.0,0.5,0,VAl,Hs,1.42,0.9,0.025,0,0,43.2
23112414000801011,2311241400080101,Mand_80a.1,5,1000.0,1000.0,400.0,5,9,2,75.0,75.0,26.7,26.7,Hs,1000.0,0,100.0,100.0,0.06,0,tSLFs,Hs,1.09,0.14,0.2,0,1,54.4
23112414000801012,2311241400080101,Mand_80a.1,5,1000.0,1000.0,400.0,5,9,2,75.0,75.0,26.7,26.7,Hs,1000.0,100.0,200.0,100.0,0.06,0,SLFs,Hs,1.53,0.14,0.2,0,0,51.2
23112414000801013,2311241400080101,Mand_80a.1,5,1000.0,1000.0,400.0,5,9,2,75.0,75.0,26.7,26.7,Hs,1000.0,200.0,300.0,100.0,0.2,0,SLCs,Hs,1.53,0.14,0.2,0,0,49.8
23112414000801014,2311241400080101,Mand_80a.1,5,1000.0,1000.0,400.0,5,9,2,75.0,75.0,26.7,26.7,Hs,1000.0,300.0,400.0,100.0,0.2,0,SLCs,Hs,1.53,0.14,0.2,0,0,48.2
23112414000801015,2311241400080101,Mand_80a.1,5,1000.0,1000.0,400.0,5,9,2,75.0,75.0,26.7,26.7,Hs,1000.0,400.0,1000.0,600.0,0.5,0,VAl,Hs,1.42,0.9,0.025,0,0,45.0
23112414000831011,2311241400083101,Mand_83a.1,5,1000.0,1000.0,1000.0,0,9,2,82.8,77.2,38.1,34.9,Hs,1000.0,0,240.0,240.0,0.325,0,tSLw,Hs,1.09,0.15,0.25,0,1,54.6
23112414000831012,2311241400083101,Mand_83a.1,5,1000.0,1000.0,1000.0,0,9,2,82.8,77.2,38.1,34.9,Hs,1000.0,240.0,355.0,115.0,0.45,0,VLl,Hs,1.42,0.3,0.25,0,0,44.7
23112414000831013,2311241400083101,Mand_83a.1,5,1000.0,1000.0,1000.0,0,9,2,82.8,77.2,38.1,34.9,Hs,1000.0,355.0,795.0,440.0,0.65,0,VLl,Hs,1.42,0.65,0.225,0,0,46.7
23112414000831014,2311241400083101,Mand_83a.1,5,1000.0,1000.0,1000.0,0,9,2,82.8,77.2,38.1,34.9,Hs,1000.0,795.0,995.0,200.0,0.675,0,VAl,Hs,1.42,0.9,0.04,0,0,42.5
23112414000841011,2311241400084101,Mand_84a.1,5,1000.0,1000.0,1000.0,0,9,2,129.8,119.7,57.3,52.2,Hs,1000.0,0,100.0,100.0,0.0,0,tLw,NoAdj,1.09,0.165,0.22,0,1,55.9
23112414000841012,2311241400084101,Mand_84a.1,5,1000.0,1000.0,1000.0,0,9,2,129.8,119.7,57.3,52.2,Hs,1000.0,100.0,350.0,250.0,0.125,0,SLFs,Hs,1.53,0.165,0.22,0,0,49.4
23112414000841013,2311241400084101,Mand_84a.1,5,1000.0,1000.0,1000.0,0,9,2,129.8,119.7,57.3,52.2,Hs,1000.0,350.0,1000.0,650.0,0.45,0,VLc,Hs,1.53,0.35,0.175,0,0,43.0
23112414000841014,2311241400084101,Mand_84a.1,5,1000.0,1000.0,1000.0,0,9,2,129.8,119.7,57.3,52.2,Hs,1000.0,1000.0,1020.0,20.0,0.65,0,VAl,Hs,1.42,0.85,0.035,0,0,38.9
23112414000851011,2311241400085101,Mand_85a.1,5,1000.0,1000.0,1000.0,0,9,2,76.5,71.3,36.0,33.2,Hs,1000.0,0,100.0,100.0,0.325,0,tSLw,Hs,1.09,0.15,0.25,0,1,55.9
23112414000851012,2311241400085101,Mand_85a.1,5,1000.0,1000.0,1000.0,0,9,2,76.5,71.3,36.0,33.2,Hs,1000.0,100.0,350.0,250.0,0.45,0,VLl,Hs,1.42,0.25,0.25,0,0,46.1
23112414000851013,2311241400085101,Mand_85a.1,5,1000.0,1000.0,1000.0,0,9,2,76.5,71.3,36.0,33.2,Hs,1000.0,350.0,1000.0,650.0,0.65,0,VLl,Hs,1.42,0.675,0.225,0,0,46.5
23112414000851014,2311241400085101,Mand_85a.1,5,1000.0,1000.0,1000.0,0,9,2,76.5,71.3,36.0,33.2,Hs,1000.0,1000.0,1020.0,20.0,0.675,0,VAl,Hs,1.42,0.9,0.04,0,0,40.9
23112414000081011,2311241400008101,Mand_8a.1,5,1000.0,1000.0,1000.0,0,9,2,108.0,102.5,53.4,50.2,Hs,1000.0,0,200.0,200.0,0.025,0,tLw,Hs,1.09,0.3,0.2,0,1,53.0
23112414000081012,2311241400008101,Mand_8a.1,5,1000.0,1000.0,1000.0,0,9,2,108.0,102.5,53.4,50.2,Hs,1000.0,200.0,275.0,75.0,0.025,0,Lw,Hs,1.42,0.3,0.25,0,0,48.5
23112414000081013,2311241400008101,Mand_8a.1,5,1000.0,1000.0,1000.0,0,9,2,108.0,102.5,53.4,50.2,Hs,1000.0,275.0,425.0,150.0,0.2,0,SLw,Hs,1.42,0.45,0.125,0,0,45.7
23112414000081014,2311241400008101,Mand_8a.1,5,1000.0,1000.0,1000.0,0,9,2,108.0,102.5,53.4,50.2,Hs,1000.0,425.0,1025.0,600.0,0.825,0,XA,Hs,1.42,0.725,0.025,0,0,34.6
23112414000091011,2311241400009101,Mand_9a.1,5,1000.0,1000.0,1000.0,0,9,2,101.8,94.2,53.8,49.0,Hs,1000.0,0,225.0,225.0,0.03,0,tLw,Hs,1.09,0.45,0.265,0,1,52.8
23112414000091012,2311241400009101,Mand_9a.1,5,1000.0,1000.0,1000.0,0,9,2,101.8,94.2,53.8,49.0,Hs,1000.0,225.0,425.0,200.0,0.275,0,SLw,Hs,1.42,0.5,0.2,0,0,46.6
23112414000091013,2311241400009101,Mand_9a.1,5,1000.0,1000.0,1000.0,0,9,2,101.8,94.2,53.8,49.0,Hs,1000.0,425.0,1000.0,575.0,0.6,0,VAl,Hs,1.42,0.725,0.03,0,0,41.3
23112414320011011,2311241432001101,Mandv_1a.1,5,350.0,325.0,325.0,0,7,3,42.7,42.7,18.8,18.8,Ts,350.0,0,225.0,225.0,0.2,0,tSYw,Ts,1.08,0.175,0.35,0,1,54.3
23112414320011012,2311241432001101,Mandv_1a.1,5,350.0,325.0,325.0,0,7,3,42.7,42.7,18.8,18.8,Ts,350.0,225.0,350.0,125.0,0.25,0,tSYw,Ts,1.08,0.175,0.4,0,1,51.3
23112417000091011,2311241700009101,Mang_9a.1,2,860.0,870.0,870.0,5,5,3,197.2,197.2,79.1,79.1,An,1000.0,0,90.0,90.0,0.045,1,tbLw,NoAdj,0.78,0.65,0.125,0,1,64.3
23112417000091012,2311241700009101,Mang_9a.1,2,860.0,870.0,870.0,5,5,3,197.2,197.2,79.1,79.1,An,1000.0,90.0,340.0,250.0,0.075,1,bSLw,NoAdj,0.86,0.65,0.125,0,0,72.1
23112417000091013,2311241700009101,Mang_9a.1,2,860.0,870.0,870.0,5,5,3,197.2,197.2,79.1,79.1,An,1000.0,340.0,530.0,190.0,0.6,1,bVLc,NoAdj,1.3,0.65,0.125,0,0,72.0
23112417000091014,2311241700009101,Mang_9a.1,2,860.0,870.0,870.0,5,5,3,197.2,197.2,79.1,79.1,An,1000.0,530.0,865.0,335.0,0.0,0,Lw,NoAdj,0.86,0.65,0.125,0,0,61.9
23112417000091015,2311241700009101,Mang_9a.1,2,860.0,870.0,870.0,5,5,3,197.2,197.2,79.1,79.1,An,1000.0,865.0,1000.0,135.0,0.0,0,Q,NoAdj,2.0,0.65,0.125,2,0,10.0
23112417110072011,2311241711007201,Manga_7b.1,5,1000.0,655.0,655.0,0,8,2,92.1,92.1,53.9,53.9,Ss,655.0,0,150.0,150.0,0.0,0,tLw,NoAdj,1.09,0.66,0.14,0,1,54.9
23112417110072012,2311241711007201,Manga_7b.1,5,1000.0,655.0,655.0,0,8,2,92.1,92.1,53.9,53.9,Ss,655.0,150.0,655.0,505.0,0.0,0,LFs,NoAdj,1.53,0.66,0.14,0,0,42.8
23112417110081011,2311241711008101,Manga_8a.1,5,1000.0,655.0,655.0,0,2,2,90.4,90.4,49.2,49.2,Sm,650.0,0,250.0,250.0,0.0,0,tLw,NoAdj,1.09,0.5,0.2,0,1,52.8
23112417110081012,2311241711008101,Manga_8a.1,5,1000.0,655.0,655.0,0,2,2,90.4,90.4,49.2,49.2,Sm,650.0,250.0,470.0,220.0,0.02,0,LFs,Sm,1.53,0.455,0.255,0,0,43.8
23112417110081013,2311241711008101,Manga_8a.1,5,1000.0,655.0,655.0,0,2,2,90.4,90.4,49.2,49.2,Sm,650.0,470.0,650.0,180.0,0.255,0,SLFs,Sm,1.53,0.455,0.255,0,0,41.7
23112417110091011,2311241711009101,Manga_9a.1,5,1000.0,1000.0,1000.0,0,2,2,125.2,114.8,66.0,60.7,Ss,1000.0,0,200.0,200.0,0.0,0,tLw,NoAdj,1.09,0.5,0.2,0,1,53.2
23112417110091012,2311241711009101,Manga_9a.1,5,1000.0,1000.0,1000.0,0,2,2,125.2,114.8,66.0,60.7,Ss,1000.0,200.0,400.0,200.0,0.02,0,LFs,Ss,1.53,0.45,0.255,0,0,44.7
23112417110091013,2311241711009101,Manga_9a.1,5,1000.0,1000.0,1000.0,0,2,2,125.2,114.8,66.0,60.7,Ss,1000.0,400.0,1000.0,600.0,0.1,0,SLFs,Ss,1.53,0.45,0.255,0,0,40.9
23112417150081011,2311241715008101,Mange_8a.1,5,1000.0,1000.0,1000.0,0,3,2,124.5,112.5,40.9,37.5,Rh,1000.0,0,100.0,100.0,0.02,1,tzLw,NoAdj,0.91,0.775,0.12,0,1,54.7
23112417150081012,2311241715008101,Mange_8a.1,5,1000.0,1000.0,1000.0,0,3,2,124.5,112.5,40.9,37.5,Rh,1000.0,100.0,260.0,160.0,0.25,1,zSLw,NoAdj,0.84,0.775,0.09,0,0,52.2
23112417150081013,2311241715008101,Mange_8a.1,5,1000.0,1000.0,1000.0,0,3,2,124.5,112.5,40.9,37.5,Rh,1000.0,260.0,460.0,200.0,0.25,1,zSAw,NoAdj,0.85,0.875,0.055,0,0,49.1
23112417150081014,2311241715008101,Mange_8a.1,5,1000.0,1000.0,1000.0,0,3,2,124.5,112.5,40.9,37.5,Rh,1000.0,460.0,1010.0,550.0,0.0,1,zLw,NoAdj,0.84,0.675,0.25,0,0,58.8
23112417300021011,2311241730002101,Mangt_2a.1,2,950.0,950.0,950.0,5,5,3,105.0,101.4,61.2,59.1,Hs,1000.0,0,150.0,150.0,0.075,0,tSLw,Hs,1.22,0.6,0.15,0,1,64.3
23112417300021012,2311241730002101,Mangt_2a.1,2,950.0,950.0,950.0,5,5,3,105.0,101.4,61.2,59.1,Hs,1000.0,150.0,350.0,200.0,0.075,0,SLw,Hs,1.42,0.6,0.15,0,0,57.9
23112417300021013,2311241730002101,Mangt_2a.1,2,950.0,950.0,950.0,5,5,3,105.0,101.4,61.2,59.1,Hs,1000.0,350.0,825.0,475.0,0.55,0,VLl,Hs,1.42,0.7,0.15,0,0,45.1
23112417300021014,2311241730002101,Mangt_2a.1,2,950.0,950.0,950.0,5,5,3,105.0,101.4,61.2,59.1,Hs,1000.0,825.0,950.0,125.0,0.675,0,VAl,Hs,1.42,0.75,0.055,0,0,47.2
23112417300021015,2311241730002101,Mangt_2a.1,2,950.0,950.0,950.0,5,5,3,105.0,101.4,61.2,59.1,Hs,1000.0,950.0,1000.0,50.0,0.675,0,Q,Hs,2.0,0.75,0.055,2,0,10.0
23112417300031011,2311241730003101,Mangt_3a.1,2,400.0,400.0,400.0,4,5,3,63.0,63.0,31.8,31.8,Hs,1000.0,0,150.0,150.0,0.0,0,tLw,NoAdj,1.22,0.35,0.23,0,1,54.8
23112417300031012,2311241730003101,Mangt_3a.1,2,400.0,400.0,400.0,4,5,3,63.0,63.0,31.8,31.8,Hs,1000.0,150.0,300.0,150.0,0.0,0,Lw,NoAdj,1.42,0.35,0.215,0,0,48.9
23112417300031013,2311241730003101,Mangt_3a.1,2,400.0,400.0,400.0,4,5,3,63.0,63.0,31.8,31.8,Hs,1000.0,300.0,400.0,100.0,0.275,0,SLCs,Hs,1.53,0.35,0.175,0,0,43.4
23112417300031014,2311241730003101,Mangt_3a.1,2,400.0,400.0,400.0,4,5,3,63.0,63.0,31.8,31.8,Hs,1000.0,400.0,1000.0,600.0,0.675,0,VLc,Hs,1.53,0.65,0.2,0,0,43.0
23112417310051011,2311241731005101,Mangu_5a.1,3,1000.0,700.0,700.0,4,5,2,87.9,87.9,32.3,32.3,Hs,1000.0,0,225.0,225.0,0.0,0,tLw,NoAdj,1.09,0.085,0.325,0,1,55.6
23112417310051012,2311241731005101,Mangu_5a.1,3,1000.0,700.0,700.0,4,5,2,87.9,87.9,32.3,32.3,Hs,1000.0,225.0,375.0,150.0,0.9,0,Yw,Hs,1.26,0.125,0.375,0,0,50.1
23112417310051013,2311241731005101,Mangu_5a.1,3,1000.0,700.0,700.0,4,5,2,87.9,87.9,32.3,32.3,Hs,1000.0,375.0,725.0,350.0,0.2,0,SYw,Hs,1.26,0.125,0.375,0,0,48.1
23112417310051014,2311241731005101,Mangu_5a.1,3,1000.0,700.0,700.0,4,5,2,87.9,87.9,32.3,32.3,Hs,1000.0,725.0,1025.0,300.0,0.5,0,VYc,Hs,1.26,0.065,0.375,0,0,46.9
23112417310071011,2311241731007101,Mangu_7a.1,3,1000.0,300.0,750.0,4,5,2,111.7,111.7,44.1,44.1,Hs,1000.0,0,125.0,125.0,0.0,0,tLw,NoAdj,1.09,0.2,0.165,0,1,55.5
23112417310071012,2311241731007101,Mangu_7a.1,3,1000.0,300.0,750.0,4,5,2,111.7,111.7,44.1,44.1,Hs,1000.0,125.0,275.0,150.0,0.0,0,Lw,NoAdj,1.42,0.2,0.165,0,0,50.4
23112417310071013,2311241731007101,Mangu_7a.1,3,1000.0,300.0,750.0,4,5,2,111.7,111.7,44.1,44.1,Hs,1000.0,275.0,725.0,450.0,0.0,0,YC,NoAdj,1.26,0.15,0.375,0,0,45.0
23112417310071014,2311241731007101,Mangu_7a.1,3,1000.0,300.0,750.0,4,5,2,111.7,111.7,44.1,44.1,Hs,1000.0,725.0,925.0,200.0,0.475,0,VLc,Hs,1.53,0.3,0.14,0,0,41.1
23112417310071015,2311241731007101,Mangu_7a.1,3,1000.0,300.0,750.0,4,5,2,111.7,111.7,44.1,44.1,Hs,1000.0,925.0,1025.0,100.0,0.0,0,LCf,NoAdj,1.61,0.4,0.3,0,0,38.5
23112417310081011,2311241731008101,Mangu_8a.1,3,1000.0,375.0,1000.0,0,5,2,132.0,120.9,45.9,42.0,Hs,1000.0,0,225.0,225.0,0.0,0,tYw,NoAdj,1.08,0.075,0.36,0,1,55.7
23112417310081012,2311241731008101,Mangu_8a.1,3,1000.0,375.0,1000.0,0,5,2,132.0,120.9,45.9,42.0,Hs,1000.0,225.0,375.0,150.0,0.0,0,Yw,NoAdj,1.26,0.075,0.36,0,0,50.9
